season,week,celebrity,TrendLevel,TrendShare,TrendGrowth,TrendMomentum3,TrendLog1p,trend_missing_raw,trend_filled_from
28,3,Ally Brooke,17.714285714285715,0.08344549085860134,3.428571428571429,15.952380952380954,2.929287174145838,False,original
28,4,Ally Brooke,14.285714285714286,0.07027406852289637,-3.428571428571429,15.428571428571429,2.7269186854065928,False,original
28,5,Ally Brooke,15.714285714285714,0.08136094632431463,1.428571428571427,15.904761904761905,2.816263785742443,False,original
28,6,Ally Brooke,14.285714285714286,0.07097232044229508,-1.428571428571427,14.761904761904761,2.7269186854065928,False,original
28,7,Ally Brooke,14.285714285714286,0.06711409364443044,0.0,14.761904761904765,2.7269186854065928,False,original
28,8,Ally Brooke,14.285714285714286,0.06958942206880589,0.0,14.285714285714286,2.7269186854065928,False,original
28,9,Ally Brooke,14.285714285714286,0.07032348769882953,0.0,14.285714285714286,2.7269186854065928,False,original
28,10,Ally Brooke,17.142857142857142,0.08157715800745065,2.857142857142856,15.238095238095239,2.8982769374032777,False,original
28,11,Ally Brooke,16.428571428571427,0.08047585684861372,-0.7142857142857153,15.952380952380954,2.8581108956779433,False,original
28,1,Hannah Brown,19.142857142857142,0.0849714644294228,,19.142857142857142,3.002849741322855,False,original
28,2,Hannah Brown,21.714285714285715,0.1009966772711118,2.571428571428573,20.42857142857143,3.122994053164918,False,original
28,3,Hannah Brown,20.285714285714285,0.09555854598323701,-1.4285714285714306,20.38095238095238,3.0580361568901457,False,original
28,4,Hannah Brown,21.857142857142858,0.10751932484003143,1.571428571428573,21.28571428571429,3.1292636661785136,False,original
28,5,Hannah Brown,22.857142857142858,0.11834319465354858,1.0,21.666666666666668,3.172083663361442,False,original
28,6,Hannah Brown,24.857142857142858,0.12349183756959344,2.0,23.190476190476193,3.2525868822105126,False,original
28,7,Hannah Brown,33.42857142857143,0.15704697912796725,8.571428571428573,27.047619047619047,3.5388867844353418,False,original
28,8,Hannah Brown,21.571428571428573,0.1050800273238969,-11.857142857142858,26.61904761904762,3.1166848839716534,False,original
28,9,Hannah Brown,26.285714285714285,0.12939521736584633,4.714285714285712,27.0952380952381,3.3063632789913164,False,original
28,10,Hannah Brown,24.285714285714285,0.11556764051055508,-2.0,24.047619047619047,3.230239583518516,False,original
28,11,Hannah Brown,21.285714285714285,0.10426871887342126,-3.0,23.952380952380953,3.1039458581942236,False,original
28,1,James Van Der Beek,19.428571428571427,0.08623969524180224,,19.428571428571427,3.016934481204594,False,original
28,2,James Van Der Beek,23.285714285714285,0.10830564733678436,3.8571428571428577,21.357142857142854,3.1898882879949486,False,original
28,3,James Van Der Beek,14.285714285714286,0.06729475069242044,-8.999999999999998,19.0,2.7269186854065928,False,original
28,4,James Van Der Beek,19.142857142857142,0.09416725182068113,4.857142857142856,18.9047619047619,3.002849741322855,False,original
28,5,James Van Der Beek,14.285714285714286,0.07396449665846785,-4.857142857142856,15.904761904761905,2.7269186854065928,False,original
28,6,James Van Der Beek,14.285714285714286,0.07097232044229508,0.0,15.904761904761903,2.7269186854065928,False,original
28,7,James Van Der Beek,14.285714285714286,0.06711409364443044,0.0,14.285714285714286,2.7269186854065928,False,original
28,8,James Van Der Beek,18.857142857142858,0.09185803713082377,4.571428571428571,15.80952380952381,2.9885637840753785,False,original
28,9,James Van Der Beek,21.571428571428573,0.1061884664252326,2.7142857142857153,18.238095238095237,3.1166848839716534,False,original
28,10,James Van Der Beek,17.571428571428573,0.08361658695763693,-4.0,19.333333333333332,2.921624301400269,False,original
28,11,James Van Der Beek,19.571428571428573,0.09587123815878332,2.0,19.571428571428573,3.0239031505206873,False,original
28,1,Karamo Brown,17.714285714285715,0.07863031036752557,,17.714285714285715,2.929287174145838,False,original
28,2,Karamo Brown,14.285714285714286,0.06644518241520514,-3.428571428571429,16.0,2.7269186854065928,False,original
28,3,Karamo Brown,14.285714285714286,0.06729475069242044,0.0,15.42857142857143,2.7269186854065928,False,original
28,4,Karamo Brown,14.285714285714286,0.07027406852289637,0.0,14.285714285714286,2.7269186854065928,False,original
28,5,Karamo Brown,14.285714285714286,0.07396449665846785,0.0,14.285714285714286,2.7269186854065928,False,original
28,6,Karamo Brown,14.285714285714286,0.07097232044229508,0.0,14.285714285714286,2.7269186854065928,False,original
28,7,Karamo Brown,14.285714285714286,0.06711409364443044,0.0,14.285714285714286,2.7269186854065928,False,original
28,8,Karamo Brown,14.285714285714286,0.06958942206880589,0.0,14.285714285714286,2.7269186854065928,True,interp
28,9,Karamo Brown,14.285714285714286,0.07032348769882953,0.0,14.285714285714286,2.7269186854065928,True,interp
28,10,Karamo Brown,14.285714285714286,0.06798096500620888,0.0,14.285714285714286,2.7269186854065928,True,interp
28,11,Karamo Brown,14.285714285714286,0.0699790059553163,0.0,14.285714285714286,2.7269186854065928,True,interp
28,1,Kate Flannery,16.714285714285715,0.07419150252419753,,16.714285714285715,2.8743714165497236,False,original
28,2,Kate Flannery,14.285714285714286,0.06644518241520514,-2.428571428571429,15.5,2.7269186854065928,False,original
28,3,Kate Flannery,14.285714285714286,0.06729475069242044,0.0,15.095238095238097,2.7269186854065928,False,original
28,4,Kate Flannery,14.285714285714286,0.07027406852289637,0.0,14.285714285714286,2.7269186854065928,False,original
28,5,Kate Flannery,14.285714285714286,0.07396449665846785,0.0,14.285714285714286,2.7269186854065928,False,original
28,6,Kate Flannery,14.285714285714286,0.07097232044229508,0.0,14.285714285714286,2.7269186854065928,False,original
28,7,Kate Flannery,17.428571428571427,0.08187919424620513,3.1428571428571406,15.333333333333334,2.913902255306359,False,original
28,8,Kate Flannery,15.714285714285714,0.07654836427568648,-1.7142857142857135,15.809523809523808,2.816263785742443,False,original
28,9,Kate Flannery,15.714285714285714,0.07735583646871248,0.0,16.285714285714285,2.816263785742443,True,interp
28,10,Kate Flannery,15.714285714285714,0.07477906150682977,0.0,15.714285714285714,2.816263785742443,True,interp
28,11,Kate Flannery,15.714285714285714,0.0769769065508479,0.0,15.714285714285714,2.816263785742443,True,interp
28,1,Kel Mitchell,20.142857142857142,0.08941027227275085,,20.142857142857142,3.0513021247088017,False,original
28,2,Kel Mitchell,14.285714285714286,0.06644518241520514,-5.857142857142856,17.214285714285715,2.7269186854065928,False,original
28,3,Kel Mitchell,20.285714285714285,0.09555854598323701,5.999999999999998,18.238095238095237,3.0580361568901457,False,original
28,4,Kel Mitchell,17.142857142857142,0.08432888222747563,-3.1428571428571423,17.238095238095237,2.8982769374032777,False,original
28,5,Kel Mitchell,14.285714285714286,0.07396449665846785,-2.857142857142856,17.238095238095237,2.7269186854065928,False,original
28,6,Kel Mitchell,14.285714285714286,0.07097232044229508,0.0,15.238095238095239,2.7269186854065928,False,original
28,7,Kel Mitchell,14.285714285714286,0.06711409364443044,0.0,14.285714285714286,2.7269186854065928,False,original
28,8,Kel Mitchell,14.285714285714286,0.06958942206880589,0.0,14.285714285714286,2.7269186854065928,False,original
28,9,Kel Mitchell,14.285714285714286,0.07032348769882953,0.0,14.285714285714286,2.7269186854065928,False,original
28,10,Kel Mitchell,16.285714285714285,0.07749830010707812,1.9999999999999982,14.952380952380954,2.849880396541428,False,original
28,11,Kel Mitchell,19.0,0.09307207792057066,2.7142857142857153,16.523809523809522,2.995732273553991,False,original
28,1,Lamar Odom,18.0,0.07989854117990502,,18.0,2.9444389791664403,False,original
28,2,Lamar Odom,16.571428571428573,0.07707641160163796,-1.428571428571427,17.285714285714285,2.866274206317104,False,original
28,3,Lamar Odom,17.0,0.08008075332398032,0.42857142857142705,17.19047619047619,2.8903717578961645,False,original
28,4,Lamar Odom,18.285714285714285,0.08995080770930734,1.2857142857142847,17.28571428571429,2.959364629383116,False,original
28,5,Lamar Odom,14.285714285714286,0.07396449665846785,-3.9999999999999982,16.523809523809526,2.7269186854065928,False,original
28,6,Lamar Odom,14.285714285714286,0.07097232044229508,0.0,15.619047619047619,2.7269186854065928,False,original
28,7,Lamar Odom,15.857142857142858,0.0744966439453178,1.5714285714285712,14.80952380952381,2.8247744754103516,True,interp
28,8,Lamar Odom,17.42857142857143,0.0848990949239432,1.571428571428573,15.85714285714286,2.913902255306359,True,interp
28,9,Lamar Odom,19.0,0.09353023863944328,1.5714285714285694,17.42857142857143,2.995732273553991,True,interp
28,10,Lamar Odom,20.57142857142857,0.09789258960894077,1.5714285714285694,19.0,3.071369687759611,True,interp
28,11,Lamar Odom,22.142857142857142,0.10846745923074025,1.571428571428573,20.57142857142857,3.1416861861770706,False,original
28,1,Lauren Alaina,20.0,0.08877615686656114,,20.0,3.044522437723423,False,original
28,2,Lauren Alaina,20.0,0.09302325538128718,0.0,20.0,3.044522437723423,False,original
28,3,Lauren Alaina,20.714285714285715,0.09757738850400963,0.7142857142857153,20.238095238095237,3.077970371790963,False,original
28,4,Lauren Alaina,14.285714285714286,0.07027406852289637,-6.428571428571429,18.333333333333332,2.7269186854065928,False,original
28,5,Lauren Alaina,14.285714285714286,0.07396449665846785,0.0,16.42857142857143,2.7269186854065928,False,original
28,6,Lauren Alaina,23.285714285714285,0.11568488232094097,8.999999999999998,17.28571428571429,3.1898882879949486,False,original
28,7,Lauren Alaina,18.428571428571427,0.08657718080131527,-4.857142857142858,18.666666666666668,2.9667447366807385,False,original
28,8,Lauren Alaina,20.857142857142858,0.1016005562204566,2.4285714285714306,20.857142857142858,3.0845277723371223,False,original
28,9,Lauren Alaina,14.285714285714286,0.07032348769882953,-6.571428571428571,17.857142857142858,2.7269186854065928,False,original
28,10,Lauren Alaina,16.142857142857142,0.07681849045701603,1.8571428571428559,17.095238095238095,2.841581593726733,False,original
28,11,Lauren Alaina,18.571428571428573,0.09097270774191119,2.4285714285714306,16.333333333333332,2.9740707767728116,False,original
28,1,Mary Wilson,16.285714285714285,0.07228915630562835,,16.285714285714285,2.849880396541428,False,original
28,2,Mary Wilson,16.0,0.07441860430502975,-0.2857142857142847,16.142857142857142,2.833213344056216,False,original
28,3,Mary Wilson,14.285714285714286,0.06729475069242044,-1.7142857142857135,15.523809523809524,2.7269186854065928,False,original
28,4,Mary Wilson,14.285714285714286,0.07027406852289637,0.0,14.857142857142856,2.7269186854065928,True,interp
28,5,Mary Wilson,14.285714285714286,0.07396449665846785,0.0,14.285714285714286,2.7269186854065928,True,interp
28,6,Mary Wilson,14.285714285714286,0.07097232044229508,0.0,14.285714285714286,2.7269186854065928,True,interp
28,7,Mary Wilson,14.285714285714286,0.06711409364443044,0.0,14.285714285714286,2.7269186854065928,True,interp
28,8,Mary Wilson,14.285714285714286,0.06958942206880589,0.0,14.285714285714286,2.7269186854065928,True,interp
28,9,Mary Wilson,14.285714285714286,0.07032348769882953,0.0,14.285714285714286,2.7269186854065928,True,interp
28,10,Mary Wilson,14.285714285714286,0.06798096500620888,0.0,14.285714285714286,2.7269186854065928,True,interp
28,11,Mary Wilson,14.285714285714286,0.0699790059553163,0.0,14.285714285714286,2.7269186854065928,True,interp
28,1,Ray Lewis,23.0,0.1020925803965453,,23.0,3.1780538303479458,False,original
28,2,Ray Lewis,17.285714285714285,0.0803986707223982,-5.714285714285715,20.142857142857142,2.906120114864304,False,original
28,3,Ray Lewis,16.285714285714285,0.07671601578935928,-1.0,18.857142857142858,2.849880396541428,False,original
28,4,Ray Lewis,14.285714285714286,0.07027406852289637,-1.9999999999999982,15.95238095238095,2.7269186854065928,False,original
28,5,Ray Lewis,14.285714285714286,0.07396449665846785,0.0,14.952380952380954,2.7269186854065928,True,interp
28,6,Ray Lewis,14.285714285714286,0.07097232044229508,0.0,14.285714285714286,2.7269186854065928,True,interp
28,7,Ray Lewis,14.285714285714286,0.06711409364443044,0.0,14.285714285714286,2.7269186854065928,True,interp
28,8,Ray Lewis,14.285714285714286,0.06958942206880589,0.0,14.285714285714286,2.7269186854065928,True,interp
28,9,Ray Lewis,14.285714285714286,0.07032348769882953,0.0,14.285714285714286,2.7269186854065928,True,interp
28,10,Ray Lewis,14.285714285714286,0.06798096500620888,0.0,14.285714285714286,2.7269186854065928,True,interp
28,11,Ray Lewis,14.285714285714286,0.0699790059553163,0.0,14.285714285714286,2.7269186854065928,False,original
28,1,Sailor Brinkley-Cook,14.285714285714286,0.06341154061897224,,14.285714285714286,2.7269186854065928,False,original
28,2,Sailor Brinkley-Cook,14.285714285714286,0.06644518241520514,0.0,14.285714285714286,2.7269186854065928,True,interp
28,3,Sailor Brinkley-Cook,14.285714285714286,0.06729475069242044,0.0,14.285714285714286,2.7269186854065928,True,interp
28,4,Sailor Brinkley-Cook,14.285714285714286,0.07027406852289637,0.0,14.285714285714286,2.7269186854065928,True,interp
28,5,Sailor Brinkley-Cook,14.285714285714286,0.07396449665846785,0.0,14.285714285714286,2.7269186854065928,True,interp
28,6,Sailor Brinkley-Cook,14.285714285714286,0.07097232044229508,0.0,14.285714285714286,2.7269186854065928,False,original
28,7,Sailor Brinkley-Cook,14.285714285714286,0.06711409364443044,0.0,14.285714285714286,2.7269186854065928,True,interp
28,8,Sailor Brinkley-Cook,14.285714285714286,0.06958942206880589,0.0,14.285714285714286,2.7269186854065928,True,interp
28,9,Sailor Brinkley-Cook,14.285714285714286,0.07032348769882953,0.0,14.285714285714286,2.7269186854065928,True,interp
28,10,Sailor Brinkley-Cook,14.285714285714286,0.06798096500620888,0.0,14.285714285714286,2.7269186854065928,True,interp
28,11,Sailor Brinkley-Cook,14.285714285714286,0.0699790059553163,0.0,14.285714285714286,2.7269186854065928,True,interp
28,1,Sean Spicer,24.714285714285715,0.10970196527082197,,24.714285714285715,3.247046701834897,False,original
28,2,Sean Spicer,28.714285714285715,0.13355481665456231,4.0,26.714285714285715,3.391627930646005,False,original
28,3,Sean Spicer,28.571428571428573,0.13458950138484088,-0.14285714285714235,27.333333333333332,3.386808644210056,False,original
28,4,Sean Spicer,26.857142857142858,0.13211524882304518,-1.7142857142857153,28.047619047619047,3.3270894095084333,False,original
28,5,Sean Spicer,26.0,0.1346153839184115,-0.8571428571428577,27.142857142857142,3.295836866004329,False,original
28,6,Sean Spicer,24.571428571428573,0.12207239116074754,-1.428571428571427,25.80952380952381,3.241475656785442,False,original
28,7,Sean Spicer,27.714285714285715,0.13020134167019506,3.1428571428571423,26.0952380952381,3.3573947590037623,False,original
28,8,Sean Spicer,25.142857142857142,0.12247738284109837,-2.571428571428573,25.80952380952381,3.2635760037861075,False,original
